('Total Revenue', 'Total Revenue', '281,724,000', '281,724,000', '245,122,000', '211,915,000', '198,270,000')
         961436 function calls (935804 primitive calls) in 13.069 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       40    0.000    0.000    0.000    0.000 <frozen os>:703(__iter__)
        3    0.000    0.000    0.000    0.000 inspect.py:2133(_signature_is_functionlike)
        7    0.000    0.000    0.000    0.000 typing.py:262(_collect_parameters)
        1    0.000    0.000    0.000    0.000 client_config.py:78(__init__)
        1    0.000    0.000    0.000    0.000 trsock.py:1(<module>)
        1    0.000    0.000    0.000    0.000 service.py:28(Service)
        1    0.000    0.000    0.000    0.000 options.py:24(ElementScrollBehavior)
       25    0.000    0.000    0.000    0.000 ipaddress.py:474(_prefix_from_prefix_string)
        6    0.000    0.000    0.000    0.000 <frozen posixpath>:179(dirname)
        4    0.000    0.000    0.000    0.000 platform.py:978(system)
        2    0.000    0.000    0.000    0.000 wait.py:57(poll_wait_for_socket)
       29    0.000    0.000    0.000    0.000 element.py:2182(get_attribute_list)
        3    0.000    0.000    0.000    0.000 inspect.py:3066(replace)
       89    0.000    0.000    0.000    0.000 typing.py:1603(__eq__)
        4    0.000    0.000    0.000    0.000 typing_extensions.py:567(_get_protocol_attrs)
       16    0.000    0.000    0.000    0.000 css_parser.py:459(__init__)
        3    0.000    0.000    0.000    0.000 request.py:199(body_to_chunks)
        3    0.000    0.000    0.000    0.000 pathlib.py:711(joinpath)
        1    0.000    0.000    0.000    0.000 remote_connection.py:281(_get_connection_manager)
        2    0.000    0.000    0.000    0.000 selectors.py:234(register)
        4    0.000    0.000    0.000    0.000 timeout.py:172(from_float)
       17    0.000    0.000    0.000    0.000 {method 'settimeout' of '_socket.socket' objects}
       32    0.000    0.000    0.000    0.000 __init__.py:243(_releaseLock)
        6    0.000    0.000    0.000    0.000 typing.py:1166(__mro_entries__)
        6    0.000    0.000    0.000    0.000 __init__.py:892(_addHandlerRef)
       57    0.000    0.000    0.000    0.000 typing.py:944(__hash__)
        3    0.000    0.000    0.000    0.000 {built-in method _io.open}
        1    0.000    0.000    0.000    0.000 ssl.py:944(SSLSocket)
      127    0.000    0.000    0.000    0.000 __init__.py:429(<genexpr>)
       11    0.000    0.000    0.000    0.000 inspect.py:405(_has_coroutine_mark)
        1    0.000    0.000    0.000    0.000 alert.py:1(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:815(register_treebuilders_from)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1280(IPv4Address)
        4    0.000    0.000    0.000    0.000 contextlib.py:530(callback)
        2    0.000    0.000    0.000    0.000 _collections.py:421(_copy_from)
        1    0.000    0.000    0.000    0.000 proxy.py:250(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1293(__init__)
        3    0.000    0.000    0.000    0.000 __init__.py:262(_register_at_fork_reinit_lock)
        6    0.000    0.000    0.000    0.000 url.py:100(__new__)
        1    0.000    0.000    0.000    0.000 random.py:126(__init__)
       14    0.000    0.000    0.000    0.000 <frozen posixpath>:408(normpath)
        3    0.000    0.000    0.000    0.000 feedparser.py:195(_new_message)
       64    0.000    0.000    0.000    0.000 dataclasses.py:683(_is_classvar)
        2    0.000    0.000    0.000    0.000 {method 'bind' of '_socket.socket' objects}
        8    0.000    0.000    0.000    0.000 parse.py:119(_coerce_args)
        2    0.000    0.000    0.000    0.000 contextlib.py:567(__exit__)
      171    0.000    0.000    0.000    0.000 enum.py:942(<lambda>)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:490(_SpecialGenericAlias)
        1    0.000    0.000    0.000    0.000 select.py:1(<module>)
        1    0.000    0.000    0.000    0.000 print_page_options.py:158(PrintOptions)
        2    0.000    0.000    0.000    0.000 selectors.py:365(unregister)
        1    0.000    0.000    0.000    0.000 css_match.py:79(_DocumentNav)
        7    0.000    0.000    0.000    0.000 functools.py:660(_c3_merge)
        4    0.000    0.000    0.000    0.000 uuid.py:139(__init__)
        1    0.000    0.000    0.000    0.000 subprocess.py:749(Popen)
        6    0.000    0.000    0.000    0.000 contextlib.py:104(__init__)
        3    0.000    0.000    0.000    0.000 timeout.py:202(start_connect)
        3    0.000    0.000    0.000    0.000 <frozen os>:779(getenv)
        1    0.000    0.000    0.000    0.000 __future__.py:1(<module>)
       64    0.000    0.000    0.000    0.000 dataclasses.py:309(__init__)
        1    0.000    0.000    0.000    0.000 subprocess.py:2008(_try_wait)
        1    0.000    0.000    0.000    0.000 queue.py:34(__init__)
        1    0.000    0.000    0.000    0.000 connection.py:132(__init__)
       64    0.000    0.000    0.000    0.000 dataclasses.py:477(_field_assign)
        1    0.000    0.000    0.000    0.000 filter.py:347(SoupStrainer)
        1    0.000    0.000    0.000    0.000 options.py:85(Options)
        3    0.000    0.000    0.000    0.000 feedparser.py:52(__init__)
        3    0.000    0.000    0.000    0.000 socket.py:681(__init__)
        1    0.000    0.000    0.000    0.000 mouse_button.py:1(<module>)
        1    0.000    0.000    0.000    0.000 selector_events.py:53(BaseSelectorEventLoop)
       54    0.000    0.000    0.000    0.000 typing.py:1598(_value_and_type_iter)
        3    0.000    0.000    0.000    0.000 message.py:243(get_payload)
       67    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
        1    0.000    0.000    0.000    0.000 ssl_match_hostname.py:1(<module>)
        3    0.000    0.000    0.000    0.000 message.py:483(items)
        1    0.000    0.000    0.000    0.000 random.py:135(seed)
        1    0.000    0.000    0.000    0.000 probe.py:1(<module>)
        1    0.000    0.000    0.000    0.000 options.py:151(BaseOptions)
       27    0.000    0.000    0.000    0.000 utils.py:52(_has_surrogates)
        1    0.000    0.000    0.000    0.000 response.py:569(HTTPResponse)
        2    0.000    0.000    0.000    0.000 options.py:420(__init__)
        2    0.000    0.000    0.000    0.000 service.py:244(env_path)
        1    0.000    0.000    0.000    0.000 sysconfig.py:248(is_python_build)
        3    0.000    0.000    0.000    0.000 timeout.py:188(clone)
        1    0.000    0.000    0.000    0.000 connectionpool.py:81(__init__)
        3    0.000    0.000    0.000    0.000 remote_connection.py:240(get_remote_connection_headers)
        1    0.000    0.000    0.000    0.000 input_device.py:1(<module>)
        4    0.000    0.000    0.000    0.000 selectors.py:215(_fileobj_lookup)
        1    0.000    0.000    0.000    0.000 events.py:211(AbstractEventLoop)
        1    0.000    0.000    0.000    0.000 NodeFilter.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _htmlparser.py:84(__init__)
        7    0.000    0.000    0.000    0.000 inspect.py:747(unwrap)
        1    0.000    0.000    0.000    0.000 threads.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 fnmatch.py:1(<module>)
        8    0.000    0.000    0.000    0.000 {built-in method posix.close}
       13    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
        7    0.000    0.000    0.000    0.000 threading.py:394(notify)
       34    0.000    0.000    0.000    0.000 ipaddress.py:1885(_split_scope_id)
        1    0.000    0.000    0.000    0.000 desired_capabilities.py:1(<module>)
        6    0.000    0.000    0.000    0.000 contextlib.py:132(__enter__)
        1    0.000    0.000    0.000    0.000 futures.py:30(Future)
        5    0.000    0.000    0.000    0.000 platform.py:889(uname)
        7    0.000    0.000    0.000    0.000 _parser.py:893(_parse_flags)
        2    0.000    0.000    0.000    0.000 functools.py:188(total_ordering)
       14    0.000    0.000    0.000    0.000 {method 'tolist' of 'memoryview' objects}
        1    0.000    0.000    0.000    0.000 keys.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mimetypes.py:402(_default_mime_types)
        1    0.000    0.000    0.000    0.000 __init__.py:659(FastPath)
        1    0.000    0.000    0.000    0.000 request.py:47(_TYPE_FAILEDTELL)
        1    0.000    0.000    0.000    0.000 options.py:29(__init__)
        4    0.000    0.000    0.000    0.000 parse.py:413(_splitnetloc)
      134    0.000    0.000    0.000    0.000 {method 'isascii' of 'str' objects}
       43    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
        9    0.000    0.000    0.000    0.000 __init__.py:183(__new__)
        3    0.000    0.000    0.000    0.000 inspect.py:2121(_signature_is_builtin)
       28    0.000    0.000    0.000    0.000 typing_extensions.py:486(_is_dunder)
      257    0.000    0.000    0.000    0.000 hmac.py:19(<genexpr>)
        1    0.000    0.000    0.000    0.000 timeout.py:14(_TYPE_DEFAULT)
        1    0.000    0.000    0.000    0.000 ipaddress.py:671(_BaseNetwork)
        3    0.000    0.000    0.000    0.000 _collections.py:93(__getitem__)
        3    0.000    0.000    0.000    0.000 feedparser.py:69(close)
       23    0.000    0.000    0.000    0.000 __init__.py:208(_checkLevel)
        2    0.000    0.000    0.000    0.000 client.py:430(close)
      6/3    0.000    0.000    0.000    0.000 remote_connection.py:475(_trim_large_entries)
        7    0.000    0.000    0.000    0.000 functools.py:841(_is_union_type)
        4    0.000    0.000    0.000    0.000 {built-in method _ssl.txt2obj}
        6    0.000    0.000    0.000    0.000 inspect.py:1795(_check_class)
      257    0.000    0.000    0.000    0.000 hmac.py:20(<genexpr>)
        1    0.000    0.000    0.000    0.000 ssltransport.py:22(SSLTransport)
        1    0.000    0.000    0.000    0.000 proxy.py:46(load)
        3    0.000    0.000    0.000    0.000 response.py:1109(close)
        1    0.000    0.000    0.000    0.000 xmlbuilder.py:44(DOMBuilder)
        1    0.000    0.000    0.000    0.000 client.py:865(__init__)
        4    0.000    0.000    0.000    0.000 selectors.py:21(_fileobj_to_fd)
        2    0.000    0.000    0.000    0.000 __init__.py:43(normalize_encoding)
        3    0.000    0.000    0.000    0.000 typing_extensions.py:776(runtime_checkable)
        2    0.000    0.000    0.000    0.000 __init__.py:592(__init__)
        5    0.000    0.000    0.000    0.000 formatter.py:198(__init__)
        5    0.000    0.000    0.000    0.000 <frozen _collections_abc>:966(clear)
        1    0.000    0.000    0.000    0.000 __init__.py:611(DistributionFinder)
       12    0.000    0.000    0.000    0.000 pathlib.py:1166(__new__)
       64    0.000    0.000    0.000    0.000 dataclasses.py:691(_is_initvar)
        1    0.000    0.000    0.000    0.000 service.py:24(Service)
        1    0.000    0.000    0.000    0.000 connection.py:82(HTTPConnection)
       32    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        5    0.000    0.000    0.000    0.000 {function SocketIO.close at 0x7efc286ad800}
        1    0.000    0.000    0.000    0.000 _lxml.py:79(LXMLTreeBuilderForXML)
        1    0.000    0.000    0.000    0.000 pathlib.py:291(PurePath)
        3    0.000    0.000    0.000    0.000 response.py:475(_init_decoder)
        8    0.000    0.000    0.000    0.000 formatter.py:79(__init__)
        3    0.000    0.000    0.000    0.000 {method 'write' of '_io.StringIO' objects}
        1    0.000    0.000    0.000    0.000 sysconfig.py:497(_get_sysconfigdata_name)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1914(IPv6Address)
        1    0.000    0.000    0.000    0.000 _collections.py:204(HTTPHeaderDict)
       38    0.000    0.000    0.000    0.000 client_config.py:40(__get__)
        7    0.000    0.000    0.000    0.000 parse.py:841(__getattr__)
        6    0.000    0.000    0.000    0.000 _policybase.py:94(_append_doc)
        1    0.000    0.000    0.000    0.000 __init__.py:365(Distribution)
        8    0.000    0.000    0.000    0.000 <frozen posixpath>:138(splitroot)
       78    0.000    0.000    0.000    0.000 signal.py:16(<lambda>)
        1    0.000    0.000    0.000    0.000 response.py:326(BaseHTTPResponse)
        1    0.000    0.000    0.000    0.000 selectors.py:347(__init__)
        2    0.000    0.000    0.000    0.000 selectors.py:588(_can_use)
       50    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
       85    0.000    0.000    0.000    0.000 dataclasses.py:432(<genexpr>)
        7    0.000    0.000    0.000    0.000 threading.py:299(__enter__)
       22    0.000    0.000    0.000    0.000 inspect.py:299(ismethod)
        3    0.000    0.000    0.000    0.000 client_config.py:142(get_auth_header)
        1    0.000    0.000    0.000    0.000 webelement.py:59(WebElement)
       62    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
       10    0.000    0.000    0.000    0.000 _collections.py:431(iteritems)
        1    0.000    0.000    0.000    0.000 fedcm.py:23(FedCM)
        1    0.000    0.000    0.000    0.000 sslproto.py:82(_SSLProtocolTransport)
        1    0.000    0.000    0.000    0.000 {built-in method math.exp}
        2    0.000    0.000    0.000    0.000 _collections.py:82(__init__)
       21    0.000    0.000    0.000    0.000 timeout.py:130(_validate_timeout)
        6    0.000    0.000    0.000    0.000 response.py:766(_error_catcher)
      113    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
        2    0.000    0.000    0.000    0.000 enum.py:1677(global_enum)
        1    0.000    0.000    0.000    0.000 ssl.py:422(SSLContext)
        1    0.000    0.000    0.000    0.000 pathlib.py:826(Path)
        1    0.000    0.000    0.000    0.000 queue.py:28(Queue)
       23    0.000    0.000    0.000    0.000 enum.py:117(_iter_bits_lsb)
       20    0.000    0.000    0.000    0.000 {method 'fullmatch' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:108(lookup)
        6    0.000    0.000    0.000    0.000 {method 'readlines' of '_io._IOBase' objects}
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x7efc2866e7a0}
